model,fpr,tpr,auc
LinearSVC,0.011374407582938388,0.22736535662299853,0.9503202558919772
LinearSVC,0.011374407582938388,0.2477438136826783,0.9503202558919772
LinearSVC,0.011690363349131122,0.2477438136826783,0.9503202558919772
LinearSVC,0.011690363349131122,0.2497816593886463,0.9503202558919772
LinearSVC,0.012006319115323854,0.2497816593886463,0.9503202558919772
LinearSVC,0.012006319115323854,0.26142649199417756,0.9503202558919772
LinearSVC,0.012322274881516588,0.26142649199417756,0.9503202558919772
LinearSVC,0.012322274881516588,0.2643377001455604,0.9503202558919772
LinearSVC,0.01263823064770932,0.2643377001455604,0.9503202558919772
LinearSVC,0.01263823064770932,0.27481804949053856,0.9503202558919772
LinearSVC,0.012954186413902054,0.27481804949053856,0.9503202558919772
LinearSVC,0.012954186413902054,0.2791848617176128,0.9503202558919772
LinearSVC,0.013270142180094787,0.2791848617176128,0.9503202558919772
LinearSVC,0.013270142180094787,0.28034934497816594,0.9503202558919772
LinearSVC,0.013586097946287519,0.28034934497816594,0.9503202558919772
LinearSVC,0.013586097946287519,0.2847161572052402,0.9503202558919772
LinearSVC,0.013902053712480253,0.2847161572052402,0.9503202558919772
LinearSVC,0.013902053712480253,0.2873362445414847,0.9503202558919772
LinearSVC,0.014218009478672985,0.2873362445414847,0.9503202558919772
LinearSVC,0.014218009478672985,0.29694323144104806,0.9503202558919772
LinearSVC,0.014533965244865719,0.29694323144104806,0.9503202558919772
LinearSVC,0.014533965244865719,0.30596797671033477,0.9503202558919772
LinearSVC,0.014849921011058451,0.30596797671033477,0.9503202558919772
LinearSVC,0.014849921011058451,0.3062590975254731,0.9503202558919772
LinearSVC,0.015165876777251185,0.3062590975254731,0.9503202558919772
LinearSVC,0.015165876777251185,0.3068413391557496,0.9503202558919772
LinearSVC,0.015481832543443918,0.3068413391557496,0.9503202558919772
LinearSVC,0.015481832543443918,0.3077147016011645,0.9503202558919772
LinearSVC,0.016113744075829384,0.3077147016011645,0.9503202558919772
LinearSVC,0.016113744075829384,0.3170305676855895,0.9503202558919772
LinearSVC,0.016429699842022118,0.3170305676855895,0.9503202558919772
LinearSVC,0.016429699842022118,0.32692867540029114,0.9503202558919772
LinearSVC,0.016745655608214848,0.32692867540029114,0.9503202558919772
LinearSVC,0.016745655608214848,0.3487627365356623,0.9503202558919772
LinearSVC,0.017061611374407582,0.3487627365356623,0.9503202558919772
LinearSVC,0.017061611374407582,0.3516739446870451,0.9503202558919772
LinearSVC,0.017377567140600316,0.3516739446870451,0.9503202558919772
LinearSVC,0.017377567140600316,0.361863173216885,0.9503202558919772
LinearSVC,0.01769352290679305,0.361863173216885,0.9503202558919772
LinearSVC,0.01769352290679305,0.36739446870451237,0.9503202558919772
LinearSVC,0.01800947867298578,0.36739446870451237,0.9503202558919772
LinearSVC,0.01800947867298578,0.384570596797671,0.9503202558919772
LinearSVC,0.018325434439178515,0.384570596797671,0.9503202558919772
LinearSVC,0.018325434439178515,0.3860262008733624,0.9503202558919772
LinearSVC,0.01864139020537125,0.3860262008733624,0.9503202558919772
LinearSVC,0.01864139020537125,0.39039301310043667,0.9503202558919772
LinearSVC,0.018957345971563982,0.39039301310043667,0.9503202558919772
LinearSVC,0.018957345971563982,0.3950509461426492,0.9503202558919772
LinearSVC,0.019273301737756713,0.3950509461426492,0.9503202558919772
LinearSVC,0.019273301737756713,0.39650655021834064,0.9503202558919772
LinearSVC,0.019589257503949447,0.39650655021834064,0.9503202558919772
LinearSVC,0.019589257503949447,0.40465793304221254,0.9503202558919772
LinearSVC,0.01990521327014218,0.40465793304221254,0.9503202558919772
LinearSVC,0.01990521327014218,0.4090247452692867,0.9503202558919772
LinearSVC,0.02022116903633491,0.4090247452692867,0.9503202558919772
LinearSVC,0.02022116903633491,0.4104803493449782,0.9503202558919772
LinearSVC,0.020537124802527645,0.4104803493449782,0.9503202558919772
LinearSVC,0.020537124802527645,0.4131004366812227,0.9503202558919772
LinearSVC,0.02085308056872038,0.4131004366812227,0.9503202558919772
LinearSVC,0.02085308056872038,0.4212518195050946,0.9503202558919772
LinearSVC,0.021169036334913113,0.4212518195050946,0.9503202558919772
LinearSVC,0.021169036334913113,0.4215429403202329,0.9503202558919772
LinearSVC,0.021484992101105844,0.4215429403202329,0.9503202558919772
LinearSVC,0.021484992101105844,0.4282387190684134,0.9503202558919772
LinearSVC,0.021800947867298578,0.4282387190684134,0.9503202558919772
LinearSVC,0.021800947867298578,0.4320232896652111,0.9503202558919772
LinearSVC,0.022116903633491312,0.4320232896652111,0.9503202558919772
LinearSVC,0.022116903633491312,0.4334788937409025,0.9503202558919772
LinearSVC,0.022432859399684046,0.4334788937409025,0.9503202558919772
LinearSVC,0.022432859399684046,0.4407569141193595,0.9503202558919772
LinearSVC,0.022748815165876776,0.4407569141193595,0.9503202558919772
LinearSVC,0.022748815165876776,0.44716157205240176,0.9503202558919772
LinearSVC,0.02306477093206951,0.44716157205240176,0.9503202558919772
LinearSVC,0.02306477093206951,0.4477438136826783,0.9503202558919772
LinearSVC,0.023380726698262244,0.4477438136826783,0.9503202558919772
LinearSVC,0.023380726698262244,0.451528384279476,0.9503202558919772
LinearSVC,0.023696682464454975,0.451528384279476,0.9503202558919772
LinearSVC,0.023696682464454975,0.46026200873362444,0.9503202558919772
LinearSVC,0.02401263823064771,0.46026200873362444,0.9503202558919772
LinearSVC,0.02401263823064771,0.47016011644832606,0.9503202558919772
LinearSVC,0.024328593996840443,0.47016011644832606,0.9503202558919772
LinearSVC,0.024328593996840443,0.4826783114992722,0.9503202558919772
LinearSVC,0.024644549763033177,0.4826783114992722,0.9503202558919772
LinearSVC,0.024644549763033177,0.48355167394468707,0.9503202558919772
LinearSVC,0.024960505529225907,0.48355167394468707,0.9503202558919772
LinearSVC,0.024960505529225907,0.48704512372634645,0.9503202558919772
LinearSVC,0.02527646129541864,0.48704512372634645,0.9503202558919772
LinearSVC,0.02527646129541864,0.49344978165938863,0.9503202558919772
LinearSVC,0.025592417061611375,0.49344978165938863,0.9503202558919772
LinearSVC,0.025592417061611375,0.49665211062590975,0.9503202558919772
LinearSVC,0.02590837282780411,0.49665211062590975,0.9503202558919772
LinearSVC,0.02590837282780411,0.5048034934497817,0.9503202558919772
LinearSVC,0.02622432859399684,0.5048034934497817,0.9503202558919772
LinearSVC,0.02622432859399684,0.506259097525473,0.9503202558919772
LinearSVC,0.026856240126382307,0.506259097525473,0.9503202558919772
LinearSVC,0.026856240126382307,0.5187772925764192,0.9503202558919772
LinearSVC,0.027172195892575038,0.5187772925764192,0.9503202558919772
LinearSVC,0.027172195892575038,0.5234352256186318,0.9503202558919772
LinearSVC,0.027488151658767772,0.5234352256186318,0.9503202558919772
LinearSVC,0.027488151658767772,0.5315866084425036,0.9503202558919772
LinearSVC,0.027804107424960506,0.5315866084425036,0.9503202558919772
LinearSVC,0.027804107424960506,0.539155749636099,0.9503202558919772
LinearSVC,0.02812006319115324,0.539155749636099,0.9503202558919772
LinearSVC,0.02812006319115324,0.5426491994177584,0.9503202558919772
LinearSVC,0.02843601895734597,0.5426491994177584,0.9503202558919772
LinearSVC,0.02843601895734597,0.5449781659388646,0.9503202558919772
LinearSVC,0.028751974723538704,0.5449781659388646,0.9503202558919772
LinearSVC,0.028751974723538704,0.550509461426492,0.9503202558919772
LinearSVC,0.029067930489731438,0.550509461426492,0.9503202558919772
LinearSVC,0.029067930489731438,0.5540029112081514,0.9503202558919772
LinearSVC,0.029383886255924172,0.5540029112081514,0.9503202558919772
LinearSVC,0.029383886255924172,0.5583697234352256,0.9503202558919772
LinearSVC,0.03033175355450237,0.5583697234352256,0.9503202558919772
LinearSVC,0.03033175355450237,0.5679767103347889,0.9503202558919772
LinearSVC,0.0306477093206951,0.5679767103347889,0.9503202558919772
LinearSVC,0.0306477093206951,0.5767103347889374,0.9503202558919772
LinearSVC,0.030963665086887835,0.5767103347889374,0.9503202558919772
LinearSVC,0.030963665086887835,0.5810771470160117,0.9503202558919772
LinearSVC,0.031279620853080566,0.5810771470160117,0.9503202558919772
LinearSVC,0.031279620853080566,0.5871906841339156,0.9503202558919772
LinearSVC,0.0315955766192733,0.5871906841339156,0.9503202558919772
LinearSVC,0.0315955766192733,0.5898107714701601,0.9503202558919772
LinearSVC,0.031911532385466033,0.5898107714701601,0.9503202558919772
LinearSVC,0.031911532385466033,0.5921397379912664,0.9503202558919772
LinearSVC,0.03222748815165877,0.5921397379912664,0.9503202558919772
LinearSVC,0.03222748815165877,0.5973799126637555,0.9503202558919772
LinearSVC,0.032859399684044235,0.5973799126637555,0.9503202558919772
LinearSVC,0.032859399684044235,0.6005822416302765,0.9503202558919772
LinearSVC,0.03317535545023697,0.6005822416302765,0.9503202558919772
LinearSVC,0.03317535545023697,0.6081513828238719,0.9503202558919772
LinearSVC,0.033491311216429696,0.6081513828238719,0.9503202558919772
LinearSVC,0.033491311216429696,0.6084425036390102,0.9503202558919772
LinearSVC,0.03380726698262243,0.6084425036390102,0.9503202558919772
LinearSVC,0.03380726698262243,0.611353711790393,0.9503202558919772
LinearSVC,0.034123222748815164,0.611353711790393,0.9503202558919772
LinearSVC,0.034123222748815164,0.6180494905385735,0.9503202558919772
LinearSVC,0.0344391785150079,0.6180494905385735,0.9503202558919772
LinearSVC,0.0344391785150079,0.6192139737991267,0.9503202558919772
LinearSVC,0.03475513428120063,0.6192139737991267,0.9503202558919772
LinearSVC,0.03475513428120063,0.634061135371179,0.9503202558919772
LinearSVC,0.035071090047393366,0.634061135371179,0.9503202558919772
LinearSVC,0.035071090047393366,0.6451237263464338,0.9503202558919772
LinearSVC,0.0353870458135861,0.6451237263464338,0.9503202558919772
LinearSVC,0.0353870458135861,0.6465793304221252,0.9503202558919772
LinearSVC,0.035703001579778834,0.6465793304221252,0.9503202558919772
LinearSVC,0.035703001579778834,0.651528384279476,0.9503202558919772
LinearSVC,0.03601895734597156,0.651528384279476,0.9503202558919772
LinearSVC,0.03601895734597156,0.653566229985444,0.9503202558919772
LinearSVC,0.036334913112164295,0.653566229985444,0.9503202558919772
LinearSVC,0.036334913112164295,0.6614264919941776,0.9503202558919772
LinearSVC,0.03665086887835703,0.6614264919941776,0.9503202558919772
LinearSVC,0.03665086887835703,0.6745269286754003,0.9503202558919772
LinearSVC,0.03696682464454976,0.6745269286754003,0.9503202558919772
LinearSVC,0.03696682464454976,0.6812227074235808,0.9503202558919772
LinearSVC,0.03759873617693523,0.6812227074235808,0.9503202558919772
LinearSVC,0.03759873617693523,0.6820960698689956,0.9503202558919772
LinearSVC,0.037914691943127965,0.6820960698689956,0.9503202558919772
LinearSVC,0.037914691943127965,0.6873362445414847,0.9503202558919772
LinearSVC,0.03823064770932069,0.6873362445414847,0.9503202558919772
LinearSVC,0.03823064770932069,0.7045123726346434,0.9503202558919772
LinearSVC,0.038546603475513426,0.7045123726346434,0.9503202558919772
LinearSVC,0.038546603475513426,0.7100436681222707,0.9503202558919772
LinearSVC,0.03886255924170616,0.7100436681222707,0.9503202558919772
LinearSVC,0.03886255924170616,0.7312954876273654,0.9503202558919772
LinearSVC,0.039178515007898894,0.7312954876273654,0.9503202558919772
LinearSVC,0.039178515007898894,0.7394468704512372,0.9503202558919772
LinearSVC,0.03949447077409163,0.7394468704512372,0.9503202558919772
LinearSVC,0.03949447077409163,0.7461426491994178,0.9503202558919772
LinearSVC,0.03981042654028436,0.7461426491994178,0.9503202558919772
LinearSVC,0.03981042654028436,0.7508005822416303,0.9503202558919772
LinearSVC,0.040126382306477096,0.7508005822416303,0.9503202558919772
LinearSVC,0.040126382306477096,0.7510917030567685,0.9503202558919772
LinearSVC,0.04044233807266982,0.7510917030567685,0.9503202558919772
LinearSVC,0.04044233807266982,0.7540029112081513,0.9503202558919772
LinearSVC,0.04075829383886256,0.7540029112081513,0.9503202558919772
LinearSVC,0.04075829383886256,0.755749636098981,0.9503202558919772
LinearSVC,0.04107424960505529,0.755749636098981,0.9503202558919772
LinearSVC,0.04107424960505529,0.7572052401746725,0.9503202558919772
LinearSVC,0.041390205371248025,0.7572052401746725,0.9503202558919772
LinearSVC,0.041390205371248025,0.7624454148471616,0.9503202558919772
LinearSVC,0.04170616113744076,0.7624454148471616,0.9503202558919772
LinearSVC,0.04170616113744076,0.7653566229985443,0.9503202558919772
LinearSVC,0.04202211690363349,0.7653566229985443,0.9503202558919772
LinearSVC,0.04202211690363349,0.7700145560407569,0.9503202558919772
LinearSVC,0.04233807266982623,0.7700145560407569,0.9503202558919772
LinearSVC,0.04233807266982623,0.773216885007278,0.9503202558919772
LinearSVC,0.04265402843601896,0.773216885007278,0.9503202558919772
LinearSVC,0.04265402843601896,0.7767103347889374,0.9503202558919772
LinearSVC,0.04296998420221169,0.7767103347889374,0.9503202558919772
LinearSVC,0.04296998420221169,0.7770014556040757,0.9503202558919772
LinearSVC,0.04328593996840442,0.7770014556040757,0.9503202558919772
LinearSVC,0.04328593996840442,0.7863173216885008,0.9503202558919772
LinearSVC,0.043601895734597156,0.7863173216885008,0.9503202558919772
LinearSVC,0.043601895734597156,0.7947598253275109,0.9503202558919772
LinearSVC,0.04391785150078989,0.7947598253275109,0.9503202558919772
LinearSVC,0.04391785150078989,0.7965065502183406,0.9503202558919772
LinearSVC,0.044233807266982623,0.7965065502183406,0.9503202558919772
LinearSVC,0.044233807266982623,0.7988355167394469,0.9503202558919772
LinearSVC,0.04454976303317536,0.7988355167394469,0.9503202558919772
LinearSVC,0.04454976303317536,0.7994177583697234,0.9503202558919772
LinearSVC,0.04486571879936809,0.7994177583697234,0.9503202558919772
LinearSVC,0.04486571879936809,0.7997088791848617,0.9503202558919772
LinearSVC,0.04518167456556082,0.7997088791848617,0.9503202558919772
LinearSVC,0.04518167456556082,0.8023289665211063,0.9503202558919772
LinearSVC,0.04549763033175355,0.8023289665211063,0.9503202558919772
LinearSVC,0.04549763033175355,0.8026200873362446,0.9503202558919772
LinearSVC,0.045813586097946286,0.8026200873362446,0.9503202558919772
LinearSVC,0.045813586097946286,0.8125181950509461,0.9503202558919772
LinearSVC,0.04612954186413902,0.8125181950509461,0.9503202558919772
LinearSVC,0.04612954186413902,0.8273653566229986,0.9503202558919772
LinearSVC,0.046445497630331754,0.8273653566229986,0.9503202558919772
LinearSVC,0.046445497630331754,0.8296943231441049,0.9503202558919772
LinearSVC,0.04676145339652449,0.8296943231441049,0.9503202558919772
LinearSVC,0.04676145339652449,0.8326055312954876,0.9503202558919772
LinearSVC,0.04707740916271722,0.8326055312954876,0.9503202558919772
LinearSVC,0.04707740916271722,0.8346433770014556,0.9503202558919772
LinearSVC,0.04739336492890995,0.8346433770014556,0.9503202558919772
LinearSVC,0.04739336492890995,0.8352256186317322,0.9503202558919772
LinearSVC,0.04770932069510268,0.8352256186317322,0.9503202558919772
LinearSVC,0.04770932069510268,0.838136826783115,0.9503202558919772
LinearSVC,0.04802527646129542,0.838136826783115,0.9503202558919772
LinearSVC,0.04802527646129542,0.840174672489083,0.9503202558919772
LinearSVC,0.04834123222748815,0.840174672489083,0.9503202558919772
LinearSVC,0.04834123222748815,0.8422125181950509,0.9503202558919772
LinearSVC,0.048657187993680885,0.8422125181950509,0.9503202558919772
LinearSVC,0.048657187993680885,0.862882096069869,0.9503202558919772
LinearSVC,0.04897314375987362,0.862882096069869,0.9503202558919772
LinearSVC,0.04897314375987362,0.8643377001455604,0.9503202558919772
LinearSVC,0.04928909952606635,0.8643377001455604,0.9503202558919772
LinearSVC,0.04928909952606635,0.8663755458515284,0.9503202558919772
LinearSVC,0.04960505529225909,0.8663755458515284,0.9503202558919772
LinearSVC,0.04960505529225909,0.8678311499272198,0.9503202558919772
LinearSVC,0.05023696682464455,0.8678311499272198,0.9503202558919772
LinearSVC,0.05023696682464455,0.874235807860262,0.9503202558919772
LinearSVC,0.05055292259083728,0.874235807860262,0.9503202558919772
LinearSVC,0.05055292259083728,0.8748180494905385,0.9503202558919772
LinearSVC,0.050868878357030016,0.8748180494905385,0.9503202558919772
LinearSVC,0.050868878357030016,0.8780203784570597,0.9503202558919772
LinearSVC,0.05118483412322275,0.8780203784570597,0.9503202558919772
LinearSVC,0.05118483412322275,0.8882096069868995,0.9503202558919772
LinearSVC,0.051500789889415484,0.8882096069868995,0.9503202558919772
LinearSVC,0.051500789889415484,0.8940320232896652,0.9503202558919772
LinearSVC,0.05181674565560822,0.8940320232896652,0.9503202558919772
LinearSVC,0.05181674565560822,0.8951965065502183,0.9503202558919772
LinearSVC,0.052132701421800945,0.8951965065502183,0.9503202558919772
LinearSVC,0.052132701421800945,0.8978165938864628,0.9503202558919772
LinearSVC,0.05244865718799368,0.8978165938864628,0.9503202558919772
LinearSVC,0.05244865718799368,0.90509461426492,0.9503202558919772
LinearSVC,0.05276461295418641,0.90509461426492,0.9503202558919772
LinearSVC,0.05276461295418641,0.9097525473071325,0.9503202558919772
LinearSVC,0.05308056872037915,0.9097525473071325,0.9503202558919772
LinearSVC,0.05308056872037915,0.9141193595342066,0.9503202558919772
LinearSVC,0.05339652448657188,0.9141193595342066,0.9503202558919772
LinearSVC,0.05339652448657188,0.9147016011644833,0.9503202558919772
LinearSVC,0.053712480252764615,0.9147016011644833,0.9503202558919772
LinearSVC,0.053712480252764615,0.9187772925764193,0.9503202558919772
LinearSVC,0.05402843601895735,0.9187772925764193,0.9503202558919772
LinearSVC,0.05402843601895735,0.92372634643377,0.9503202558919772
LinearSVC,0.054344391785150076,0.92372634643377,0.9503202558919772
LinearSVC,0.054344391785150076,0.9327510917030568,0.9503202558919772
LinearSVC,0.05466034755134281,0.9327510917030568,0.9503202558919772
LinearSVC,0.05466034755134281,0.9333333333333333,0.9503202558919772
LinearSVC,0.054976303317535544,0.9333333333333333,0.9503202558919772
LinearSVC,0.054976303317535544,0.9368267831149927,0.9503202558919772
LinearSVC,0.05529225908372828,0.9368267831149927,0.9503202558919772
LinearSVC,0.05529225908372828,0.9377001455604076,0.9503202558919772
LinearSVC,0.05560821484992101,0.9377001455604076,0.9503202558919772
LinearSVC,0.05560821484992101,0.9382823871906841,0.9503202558919772
LinearSVC,0.056556082148499214,0.9382823871906841,0.9503202558919772
LinearSVC,0.056556082148499214,0.9385735080058224,0.9503202558919772
LinearSVC,0.05781990521327014,0.9385735080058224,0.9503202558919772
LinearSVC,0.05781990521327014,0.9397379912663756,0.9503202558919772
LinearSVC,0.058135860979462876,0.9397379912663756,0.9503202558919772
LinearSVC,0.058135860979462876,0.9400291120815139,0.9503202558919772
LinearSVC,0.05845181674565561,0.9400291120815139,0.9503202558919772
LinearSVC,0.05845181674565561,0.9406113537117904,0.9503202558919772
LinearSVC,0.058767772511848344,0.9406113537117904,0.9503202558919772
LinearSVC,0.058767772511848344,0.9414847161572052,0.9503202558919772
LinearSVC,0.05908372827804107,0.9414847161572052,0.9503202558919772
LinearSVC,0.05908372827804107,0.9417758369723436,0.9503202558919772
LinearSVC,0.059399684044233805,0.9417758369723436,0.9503202558919772
LinearSVC,0.059399684044233805,0.9420669577874818,0.9503202558919772
LinearSVC,0.06003159557661927,0.9420669577874818,0.9503202558919772
LinearSVC,0.06003159557661927,0.9426491994177584,0.9503202558919772
LinearSVC,0.06034755134281201,0.9426491994177584,0.9503202558919772
LinearSVC,0.06034755134281201,0.9435225618631732,0.9503202558919772
LinearSVC,0.060979462875197475,0.9435225618631732,0.9503202558919772
LinearSVC,0.060979462875197475,0.9441048034934498,0.9503202558919772
LinearSVC,0.0612954186413902,0.9441048034934498,0.9503202558919772
LinearSVC,0.0612954186413902,0.9443959243085881,0.9503202558919772
LinearSVC,0.061611374407582936,0.9443959243085881,0.9503202558919772
LinearSVC,0.061611374407582936,0.9446870451237264,0.9503202558919772
LinearSVC,0.06192733017377567,0.9446870451237264,0.9503202558919772
LinearSVC,0.06192733017377567,0.9452692867540029,0.9503202558919772
LinearSVC,0.06255924170616113,0.9452692867540029,0.9503202558919772
LinearSVC,0.06255924170616113,0.9458515283842794,0.9503202558919772
LinearSVC,0.06287519747235387,0.9458515283842794,0.9503202558919772
LinearSVC,0.06287519747235387,0.9461426491994177,0.9503202558919772
LinearSVC,0.0631911532385466,0.9461426491994177,0.9503202558919772
LinearSVC,0.0631911532385466,0.9464337700145561,0.9503202558919772
LinearSVC,0.06350710900473934,0.9464337700145561,0.9503202558919772
LinearSVC,0.06350710900473934,0.9467248908296944,0.9503202558919772
LinearSVC,0.06445497630331753,0.9467248908296944,0.9503202558919772
LinearSVC,0.06445497630331753,0.9475982532751092,0.9503202558919772
LinearSVC,0.06477093206951026,0.9475982532751092,0.9503202558919772
LinearSVC,0.06477093206951026,0.9478893740902474,0.9503202558919772
LinearSVC,0.065086887835703,0.9478893740902474,0.9503202558919772
LinearSVC,0.065086887835703,0.9481804949053857,0.9503202558919772
LinearSVC,0.06666666666666667,0.9481804949053857,0.9503202558919772
LinearSVC,0.06666666666666667,0.948471615720524,0.9503202558919772
LinearSVC,0.06698262243285939,0.948471615720524,0.9503202558919772
LinearSVC,0.06698262243285939,0.9493449781659389,0.9503202558919772
LinearSVC,0.06761453396524486,0.9493449781659389,0.9503202558919772
LinearSVC,0.06761453396524486,0.9502183406113537,0.9503202558919772
LinearSVC,0.06856240126382307,0.9502183406113537,0.9503202558919772
LinearSVC,0.06856240126382307,0.950509461426492,0.9503202558919772
LinearSVC,0.07804107424960506,0.950509461426492,0.9503202558919772
LinearSVC,0.07804107424960506,0.9508005822416302,0.9503202558919772
LinearSVC,0.07993680884676145,0.9508005822416302,0.9503202558919772
LinearSVC,0.07993680884676145,0.9510917030567686,0.9503202558919772
LinearSVC,0.08183254344391785,0.9510917030567686,0.9503202558919772
LinearSVC,0.08183254344391785,0.9513828238719069,0.9503202558919772
LinearSVC,0.1023696682464455,0.9513828238719069,0.9503202558919772
LinearSVC,0.1023696682464455,0.9516739446870451,0.9503202558919772
LinearSVC,0.11911532385466035,0.9516739446870451,0.9503202558919772
LinearSVC,0.11911532385466035,0.9519650655021834,0.9503202558919772
LinearSVC,0.12385466034755134,0.9519650655021834,0.9503202558919772
LinearSVC,0.12385466034755134,0.9522561863173217,0.9503202558919772
LinearSVC,0.12575039494470774,0.9522561863173217,0.9503202558919772
LinearSVC,0.12575039494470774,0.9525473071324599,0.9503202558919772
LinearSVC,0.13712480252764614,0.9525473071324599,0.9503202558919772
LinearSVC,0.13712480252764614,0.9528384279475982,0.9503202558919772
LinearSVC,0.13996840442338074,0.9528384279475982,0.9503202558919772
LinearSVC,0.13996840442338074,0.9531295487627366,0.9503202558919772
LinearSVC,0.1434439178515008,0.9531295487627366,0.9503202558919772
LinearSVC,0.1434439178515008,0.9534206695778749,0.9503202558919772
LinearSVC,0.14407582938388624,0.9534206695778749,0.9503202558919772
LinearSVC,0.14407582938388624,0.9537117903930131,0.9503202558919772
LinearSVC,0.1513428120063191,0.9537117903930131,0.9503202558919772
LinearSVC,0.1513428120063191,0.9540029112081514,0.9503202558919772
LinearSVC,0.1570300157977883,0.9540029112081514,0.9503202558919772
LinearSVC,0.1570300157977883,0.9542940320232897,0.9503202558919772
LinearSVC,0.16587677725118483,0.9542940320232897,0.9503202558919772
LinearSVC,0.16587677725118483,0.9545851528384279,0.9503202558919772
LinearSVC,0.1703001579778831,0.9545851528384279,0.9503202558919772
LinearSVC,0.1703001579778831,0.9548762736535662,0.9503202558919772
LinearSVC,0.1731437598736177,0.9548762736535662,0.9503202558919772
LinearSVC,0.1731437598736177,0.9554585152838428,0.9503202558919772
LinearSVC,0.1750394944707741,0.9554585152838428,0.9503202558919772
LinearSVC,0.1750394944707741,0.9557496360989811,0.9503202558919772
LinearSVC,0.17788309636650868,0.9557496360989811,0.9503202558919772
LinearSVC,0.17788309636650868,0.9560407569141194,0.9503202558919772
LinearSVC,0.18041074249605055,0.9560407569141194,0.9503202558919772
LinearSVC,0.18041074249605055,0.9563318777292577,0.9503202558919772
LinearSVC,0.1826224328593997,0.9563318777292577,0.9503202558919772
LinearSVC,0.1826224328593997,0.9566229985443959,0.9503202558919772
LinearSVC,0.19146919431279621,0.9566229985443959,0.9503202558919772
LinearSVC,0.19146919431279621,0.9572052401746725,0.9503202558919772
LinearSVC,0.19210110584518167,0.9572052401746725,0.9503202558919772
LinearSVC,0.19210110584518167,0.9574963609898107,0.9503202558919772
LinearSVC,0.195260663507109,0.9574963609898107,0.9503202558919772
LinearSVC,0.195260663507109,0.9577874818049491,0.9503202558919772
LinearSVC,0.1962085308056872,0.9577874818049491,0.9503202558919772
LinearSVC,0.1962085308056872,0.9580786026200874,0.9503202558919772
LinearSVC,0.20442338072669827,0.9580786026200874,0.9503202558919772
LinearSVC,0.20442338072669827,0.9583697234352256,0.9503202558919772
LinearSVC,0.20789889415481833,0.9583697234352256,0.9503202558919772
LinearSVC,0.20789889415481833,0.9586608442503639,0.9503202558919772
LinearSVC,0.20979462875197472,0.9586608442503639,0.9503202558919772
LinearSVC,0.20979462875197472,0.9589519650655022,0.9503202558919772
LinearSVC,0.21516587677725119,0.9589519650655022,0.9503202558919772
LinearSVC,0.21516587677725119,0.9592430858806404,0.9503202558919772
LinearSVC,0.21674565560821485,0.9592430858806404,0.9503202558919772
LinearSVC,0.21674565560821485,0.9595342066957787,0.9503202558919772
LinearSVC,0.21990521327014217,0.9595342066957787,0.9503202558919772
LinearSVC,0.21990521327014217,0.959825327510917,0.9503202558919772
LinearSVC,0.22053712480252766,0.959825327510917,0.9503202558919772
LinearSVC,0.22053712480252766,0.9601164483260554,0.9503202558919772
LinearSVC,0.2211690363349131,0.9601164483260554,0.9503202558919772
LinearSVC,0.2211690363349131,0.9604075691411936,0.9503202558919772
LinearSVC,0.22432859399684044,0.9604075691411936,0.9503202558919772
LinearSVC,0.22432859399684044,0.9606986899563319,0.9503202558919772
LinearSVC,0.2268562401263823,0.9606986899563319,0.9503202558919772
LinearSVC,0.2268562401263823,0.9609898107714702,0.9503202558919772
LinearSVC,0.23033175355450236,0.9609898107714702,0.9503202558919772
LinearSVC,0.23033175355450236,0.9612809315866084,0.9503202558919772
LinearSVC,0.2315955766192733,0.9612809315866084,0.9503202558919772
LinearSVC,0.2315955766192733,0.9615720524017467,0.9503202558919772
LinearSVC,0.23222748815165878,0.9615720524017467,0.9503202558919772
LinearSVC,0.23222748815165878,0.961863173216885,0.9503202558919772
LinearSVC,0.2334913112164297,0.961863173216885,0.9503202558919772
LinearSVC,0.2334913112164297,0.9621542940320232,0.9503202558919772
LinearSVC,0.2401263823064771,0.9621542940320232,0.9503202558919772
LinearSVC,0.2401263823064771,0.9627365356622999,0.9503202558919772
LinearSVC,0.2502369668246445,0.9627365356622999,0.9503202558919772
LinearSVC,0.2502369668246445,0.9630276564774382,0.9503202558919772
LinearSVC,0.2755134281200632,0.9630276564774382,0.9503202558919772
LinearSVC,0.2755134281200632,0.9633187772925764,0.9503202558919772
LinearSVC,0.2843601895734597,0.9633187772925764,0.9503202558919772
LinearSVC,0.2843601895734597,0.9636098981077147,0.9503202558919772
LinearSVC,0.2868878357030016,0.9636098981077147,0.9503202558919772
LinearSVC,0.2868878357030016,0.963901018922853,0.9503202558919772
LinearSVC,0.3023696682464455,0.963901018922853,0.9503202558919772
LinearSVC,0.3023696682464455,0.9641921397379912,0.9503202558919772
LinearSVC,0.3048973143759874,0.9641921397379912,0.9503202558919772
LinearSVC,0.3048973143759874,0.9644832605531295,0.9503202558919772
LinearSVC,0.3093206951026856,0.9644832605531295,0.9503202558919772
LinearSVC,0.3093206951026856,0.9647743813682679,0.9503202558919772
LinearSVC,0.3102685624012638,0.9647743813682679,0.9503202558919772
LinearSVC,0.3102685624012638,0.9650655021834061,0.9503202558919772
LinearSVC,0.31532385466034757,0.9650655021834061,0.9503202558919772
LinearSVC,0.31532385466034757,0.9653566229985444,0.9503202558919772
